Date,DayOfWeek,PdDistrict,new_cat_domestic,new_cat_drug,new_cat_kidnap,new_cat_others,new_cat_public,new_cat_sex,new_cat_suicide,new_cat_theft,sum_crime_district,sunrise_time,sunset_time,daylight_hours
07/11/2012,Wednesday,CENTRAL,0,0,0,7,9,0,0,17,33,557,2032,14.583333333333334
07/11/2012,Wednesday,INGLESIDE,0,0,0,4,8,0,0,12,24,557,2032,14.583333333333334
07/11/2012,Wednesday,MISSION,1,1,0,7,8,3,0,6,26,557,2032,14.583333333333334
07/11/2012,Wednesday,NORTHERN,1,2,0,4,13,1,0,11,32,557,2032,14.583333333333334
07/11/2012,Wednesday,PARK,0,1,0,1,6,0,0,9,17,557,2032,14.583333333333334
07/11/2012,Wednesday,RICHMOND,0,0,0,3,0,0,0,8,11,557,2032,14.583333333333334
07/11/2012,Wednesday,SOUTHERN,1,2,0,5,11,2,0,16,37,557,2032,14.583333333333334
07/11/2012,Wednesday,TARAVAL,1,2,0,8,5,0,0,7,23,557,2032,14.583333333333334
07/11/2012,Wednesday,TENDERLOIN,0,5,0,5,12,0,0,11,33,557,2032,14.583333333333334
07/11/2013,Thursday,BAYVIEW,0,0,0,6,2,0,0,11,19,557,2032,14.583333333333334
07/11/2013,Thursday,CENTRAL,0,0,0,3,12,0,0,17,32,557,2032,14.583333333333334
07/11/2013,Thursday,INGLESIDE,0,0,0,9,8,0,0,6,23,557,2032,14.583333333333334
07/11/2013,Thursday,MISSION,0,2,0,7,12,2,0,21,44,557,2032,14.583333333333334
07/11/2013,Thursday,NORTHERN,0,0,0,4,9,0,0,14,27,557,2032,14.583333333333334
07/11/2013,Thursday,PARK,2,1,0,1,1,0,0,9,14,557,2032,14.583333333333334
07/11/2013,Thursday,RICHMOND,1,0,0,3,3,0,0,7,14,557,2032,14.583333333333334
07/11/2013,Thursday,SOUTHERN,1,1,0,6,26,1,0,31,66,557,2032,14.583333333333334
07/11/2013,Thursday,TARAVAL,1,0,0,0,4,0,0,7,12,557,2032,14.583333333333334
07/11/2013,Thursday,TENDERLOIN,0,3,0,5,13,0,0,8,29,557,2032,14.583333333333334
07/11/2014,Friday,BAYVIEW,0,0,0,12,13,0,0,6,31,557,2033,14.6
07/11/2014,Friday,CENTRAL,0,1,0,2,17,1,0,28,49,557,2033,14.6
07/11/2014,Friday,INGLESIDE,0,0,0,1,10,0,0,6,17,557,2033,14.6
07/11/2014,Friday,MISSION,4,1,0,8,15,1,0,9,38,557,2033,14.6
07/11/2014,Friday,NORTHERN,1,2,0,5,7,1,0,19,35,557,2033,14.6
07/11/2014,Friday,PARK,0,0,0,3,9,0,0,5,17,557,2033,14.6
07/11/2014,Friday,RICHMOND,0,0,0,1,6,0,0,12,19,557,2033,14.6
07/11/2014,Friday,SOUTHERN,1,3,0,6,21,0,0,47,78,557,2033,14.6
07/11/2014,Friday,TARAVAL,1,0,0,2,6,0,0,9,18,557,2033,14.6
07/11/2014,Friday,TENDERLOIN,0,0,0,6,9,0,0,12,27,557,2033,14.6
07/11/2015,Saturday,BAYVIEW,0,0,0,8,12,0,0,12,32,557,2033,14.6
07/11/2015,Saturday,CENTRAL,1,0,0,3,23,0,0,30,57,557,2033,14.6
07/11/2015,Saturday,INGLESIDE,0,0,0,3,10,0,0,13,26,557,2033,14.6
07/11/2015,Saturday,MISSION,0,1,0,10,22,0,0,13,46,557,2033,14.6
07/11/2015,Saturday,NORTHERN,0,2,0,5,15,0,0,37,59,557,2033,14.6
07/11/2015,Saturday,PARK,0,1,0,4,2,0,0,16,23,557,2033,14.6
07/11/2015,Saturday,RICHMOND,1,0,0,0,3,0,0,11,15,557,2033,14.6
07/11/2015,Saturday,SOUTHERN,1,2,0,6,14,0,0,40,63,557,2033,14.6
07/11/2015,Saturday,TARAVAL,1,0,0,9,9,0,0,13,32,557,2033,14.6
07/11/2015,Saturday,TENDERLOIN,0,0,0,5,10,0,0,7,22,557,2033,14.6
07/11/2016,Monday,BAYVIEW,1,3,0,7,15,0,0,16,42,557,2032,14.583333333333334
07/11/2016,Monday,CENTRAL,0,1,0,6,8,0,0,33,48,557,2032,14.583333333333334
07/11/2016,Monday,INGLESIDE,1,0,0,10,9,0,0,3,23,557,2032,14.583333333333334
07/11/2016,Monday,MISSION,2,1,0,6,12,0,0,20,41,557,2032,14.583333333333334
07/11/2016,Monday,NORTHERN,0,0,0,3,10,0,0,21,34,557,2032,14.583333333333334
07/11/2016,Monday,PARK,0,0,0,1,3,0,0,11,15,557,2032,14.583333333333334
07/11/2016,Monday,RICHMOND,0,0,0,4,2,0,0,13,19,557,2032,14.583333333333334
07/11/2016,Monday,SOUTHERN,1,3,0,4,18,1,0,32,59,557,2032,14.583333333333334
07/11/2016,Monday,TARAVAL,1,0,0,3,8,0,0,11,23,557,2032,14.583333333333334
07/11/2016,Monday,TENDERLOIN,0,2,0,3,7,0,0,11,23,557,2032,14.583333333333334
07/11/2017,Tuesday,BAYVIEW,0,0,0,5,8,0,0,10,23,557,2032,14.583333333333334
07/11/2017,Tuesday,CENTRAL,0,0,0,2,12,0,0,27,41,557,2032,14.583333333333334
07/11/2017,Tuesday,INGLESIDE,0,1,0,2,4,1,0,16,24,557,2032,14.583333333333334
07/11/2017,Tuesday,MISSION,0,0,0,7,21,0,0,19,47,557,2032,14.583333333333334
07/11/2017,Tuesday,NORTHERN,1,1,0,3,3,0,0,25,33,557,2032,14.583333333333334
07/11/2017,Tuesday,PARK,0,1,0,2,4,0,0,10,17,557,2032,14.583333333333334
07/11/2017,Tuesday,RICHMOND,0,0,0,3,5,0,0,16,24,557,2032,14.583333333333334
07/11/2017,Tuesday,SOUTHERN,0,1,0,13,10,1,0,34,59,557,2032,14.583333333333334
07/11/2017,Tuesday,TARAVAL,3,0,0,5,8,0,0,25,41,557,2032,14.583333333333334
07/11/2017,Tuesday,TENDERLOIN,0,3,0,4,7,0,0,8,22,557,2032,14.583333333333334
07/12/2012,Thursday,BAYVIEW,2,2,0,4,11,0,0,6,25,558,2032,14.566666666666666
07/12/2012,Thursday,CENTRAL,0,0,0,4,14,0,0,28,46,558,2032,14.566666666666666
07/12/2012,Thursday,INGLESIDE,1,0,0,8,9,0,0,5,23,558,2032,14.566666666666666
07/12/2012,Thursday,MISSION,2,1,0,7,14,2,0,16,42,558,2032,14.566666666666666
07/12/2012,Thursday,NORTHERN,0,2,0,3,12,0,0,17,34,558,2032,14.566666666666666
07/12/2012,Thursday,PARK,2,2,0,3,3,0,0,8,18,558,2032,14.566666666666666
07/12/2012,Thursday,RICHMOND,0,1,0,4,3,0,0,10,18,558,2032,14.566666666666666
07/12/2012,Thursday,SOUTHERN,2,1,0,6,23,0,0,20,52,558,2032,14.566666666666666
07/12/2012,Thursday,TARAVAL,1,0,1,2,2,0,0,20,26,558,2032,14.566666666666666
07/12/2012,Thursday,TENDERLOIN,0,1,0,1,5,1,0,6,14,558,2032,14.566666666666666
07/12/2013,Friday,BAYVIEW,0,0,0,6,8,0,0,13,27,558,2032,14.566666666666666
07/12/2013,Friday,CENTRAL,1,1,0,6,10,0,0,29,47,558,2032,14.566666666666666
07/12/2013,Friday,INGLESIDE,1,1,0,3,5,0,0,14,24,558,2032,14.566666666666666
07/12/2013,Friday,MISSION,0,1,0,6,16,3,0,26,52,558,2032,14.566666666666666
07/12/2013,Friday,NORTHERN,0,1,0,1,11,0,0,30,43,558,2032,14.566666666666666
07/12/2013,Friday,PARK,0,0,0,3,6,0,0,6,15,558,2032,14.566666666666666
07/12/2013,Friday,RICHMOND,0,1,0,0,6,0,0,17,24,558,2032,14.566666666666666
07/12/2013,Friday,SOUTHERN,2,3,1,4,18,0,0,44,72,558,2032,14.566666666666666
07/12/2013,Friday,TARAVAL,3,0,0,3,6,0,0,9,21,558,2032,14.566666666666666
07/12/2013,Friday,TENDERLOIN,0,1,0,3,4,0,0,9,17,558,2032,14.566666666666666
07/12/2014,Saturday,BAYVIEW,1,1,1,11,15,0,1,8,38,558,2032,14.566666666666666
07/12/2014,Saturday,CENTRAL,2,0,1,3,16,0,0,28,50,558,2032,14.566666666666666
07/12/2014,Saturday,INGLESIDE,0,0,0,1,4,0,1,5,11,558,2032,14.566666666666666
07/12/2014,Saturday,MISSION,2,2,0,5,18,0,0,12,39,558,2032,14.566666666666666
07/12/2014,Saturday,NORTHERN,0,1,0,6,5,0,0,23,35,558,2032,14.566666666666666
07/12/2014,Saturday,PARK,0,0,0,0,6,0,0,4,10,558,2032,14.566666666666666
07/12/2014,Saturday,RICHMOND,0,0,0,4,5,1,0,5,15,558,2032,14.566666666666666
07/12/2014,Saturday,SOUTHERN,0,3,0,14,14,0,0,43,74,558,2032,14.566666666666666
07/12/2014,Saturday,TARAVAL,0,0,0,3,7,0,0,4,14,558,2032,14.566666666666666
07/12/2014,Saturday,TENDERLOIN,0,0,0,6,12,1,0,6,25,558,2032,14.566666666666666
07/12/2015,Sunday,BAYVIEW,1,2,0,10,19,0,0,6,38,558,2032,14.566666666666666
07/12/2015,Sunday,CENTRAL,0,0,0,3,18,0,0,28,49,558,2032,14.566666666666666
07/12/2015,Sunday,INGLESIDE,1,0,0,5,9,2,0,11,28,558,2032,14.566666666666666
07/12/2015,Sunday,MISSION,0,1,0,9,22,2,0,13,47,558,2032,14.566666666666666
07/12/2015,Sunday,NORTHERN,0,2,0,5,11,0,0,32,50,558,2032,14.566666666666666
07/12/2015,Sunday,PARK,3,0,0,6,4,0,0,11,24,558,2032,14.566666666666666
07/12/2015,Sunday,RICHMOND,2,0,0,2,1,0,0,15,20,558,2032,14.566666666666666
07/12/2015,Sunday,SOUTHERN,1,0,0,3,12,0,0,24,40,558,2032,14.566666666666666
07/12/2015,Sunday,TARAVAL,0,1,0,4,8,0,0,15,28,558,2032,14.566666666666666
07/12/2015,Sunday,TENDERLOIN,1,3,1,6,10,0,0,10,31,558,2032,14.566666666666666
07/12/2016,Tuesday,BAYVIEW,0,1,0,2,15,1,0,8,27,558,2032,14.566666666666666
07/12/2016,Tuesday,CENTRAL,0,0,0,9,11,0,0,32,52,558,2032,14.566666666666666
07/12/2016,Tuesday,INGLESIDE,0,0,0,2,8,0,0,6,16,558,2032,14.566666666666666
07/12/2016,Tuesday,MISSION,0,1,0,10,20,0,0,15,46,558,2032,14.566666666666666
07/12/2016,Tuesday,NORTHERN,0,3,0,7,12,1,0,31,54,558,2032,14.566666666666666
07/12/2016,Tuesday,PARK,3,0,0,0,5,0,0,8,16,558,2032,14.566666666666666
07/12/2016,Tuesday,RICHMOND,0,0,0,2,3,0,0,9,14,558,2032,14.566666666666666
07/12/2016,Tuesday,SOUTHERN,0,2,0,6,14,0,0,30,52,558,2032,14.566666666666666
07/12/2016,Tuesday,TARAVAL,1,0,0,2,5,1,0,6,15,558,2032,14.566666666666666
07/12/2016,Tuesday,TENDERLOIN,0,2,0,4,12,0,0,6,24,558,2032,14.566666666666666
07/12/2017,Wednesday,BAYVIEW,0,1,0,6,7,1,0,7,22,558,2032,14.566666666666666
07/12/2017,Wednesday,CENTRAL,1,0,0,2,12,0,0,22,37,558,2032,14.566666666666666
07/12/2017,Wednesday,INGLESIDE,2,0,0,2,7,0,0,11,22,558,2032,14.566666666666666
07/12/2017,Wednesday,MISSION,0,0,0,3,17,4,0,15,39,558,2032,14.566666666666666
07/12/2017,Wednesday,NORTHERN,1,1,0,2,13,0,0,29,46,558,2032,14.566666666666666
07/12/2017,Wednesday,PARK,0,0,0,1,5,0,0,13,19,558,2032,14.566666666666666
07/12/2017,Wednesday,RICHMOND,1,0,0,6,6,0,0,18,31,558,2032,14.566666666666666
07/12/2017,Wednesday,SOUTHERN,0,0,0,10,23,0,0,37,70,558,2032,14.566666666666666
07/12/2017,Wednesday,TARAVAL,4,0,0,6,3,0,0,7,20,558,2032,14.566666666666666
07/12/2017,Wednesday,TENDERLOIN,1,4,0,4,12,0,0,3,24,558,2032,14.566666666666666
07/13/2012,Friday,BAYVIEW,1,2,1,6,13,1,0,16,40,559,2031,14.533333333333333
07/13/2012,Friday,CENTRAL,0,0,0,7,12,0,0,27,46,559,2031,14.533333333333333
07/13/2012,Friday,INGLESIDE,3,2,0,7,8,1,0,5,26,559,2031,14.533333333333333
07/13/2012,Friday,MISSION,0,3,0,8,12,0,0,26,49,559,2031,14.533333333333333
07/13/2012,Friday,NORTHERN,0,3,0,3,9,2,0,16,33,559,2031,14.533333333333333
07/13/2012,Friday,PARK,0,1,0,8,4,0,0,13,26,559,2031,14.533333333333333
07/13/2012,Friday,RICHMOND,0,0,0,1,7,0,0,10,18,559,2031,14.533333333333333
07/13/2012,Friday,SOUTHERN,1,1,0,7,10,0,0,30,49,559,2031,14.533333333333333
07/13/2012,Friday,TARAVAL,0,0,0,4,3,0,0,9,16,559,2031,14.533333333333333
07/13/2012,Friday,TENDERLOIN,1,1,0,4,3,0,0,5,14,559,2031,14.533333333333333
07/13/2013,Saturday,BAYVIEW,2,0,0,6,8,0,0,12,28,559,2032,14.55
07/13/2013,Saturday,CENTRAL,0,1,0,4,14,0,0,21,40,559,2032,14.55
07/13/2013,Saturday,INGLESIDE,0,1,0,5,10,0,0,11,27,559,2032,14.55
07/13/2013,Saturday,MISSION,0,2,0,9,11,1,0,38,61,559,2032,14.55
07/13/2013,Saturday,NORTHERN,1,1,0,4,14,0,0,24,44,559,2032,14.55
07/13/2013,Saturday,PARK,2,0,0,0,4,0,0,4,10,559,2032,14.55
07/13/2013,Saturday,RICHMOND,0,1,0,3,6,0,0,12,22,559,2032,14.55
07/13/2013,Saturday,SOUTHERN,0,3,0,4,20,0,0,43,70,559,2032,14.55
07/13/2013,Saturday,TARAVAL,2,0,0,2,3,0,0,8,15,559,2032,14.55
07/13/2013,Saturday,TENDERLOIN,0,3,0,6,11,0,0,9,29,559,2032,14.55
07/13/2014,Sunday,BAYVIEW,1,0,1,10,9,0,0,11,32,559,2032,14.55
07/13/2014,Sunday,CENTRAL,2,0,0,2,8,0,0,38,50,559,2032,14.55
07/13/2014,Sunday,INGLESIDE,0,0,0,3,10,0,0,10,23,559,2032,14.55
07/13/2014,Sunday,MISSION,5,2,1,8,11,0,0,21,48,559,2032,14.55
07/13/2014,Sunday,NORTHERN,0,1,0,6,6,0,0,26,39,559,2032,14.55
07/13/2014,Sunday,PARK,1,0,0,0,0,0,0,7,8,559,2032,14.55
07/13/2014,Sunday,RICHMOND,0,0,0,4,2,0,0,5,11,559,2032,14.55
07/13/2014,Sunday,SOUTHERN,1,1,0,4,17,1,0,23,47,559,2032,14.55
07/13/2014,Sunday,TARAVAL,0,0,0,1,3,0,0,10,14,559,2032,14.55
07/13/2014,Sunday,TENDERLOIN,0,0,0,6,7,0,0,9,22,559,2032,14.55
07/13/2015,Monday,BAYVIEW,0,2,0,12,23,0,0,12,49,558,2032,14.566666666666666
07/13/2015,Monday,CENTRAL,0,0,0,6,8,0,0,21,35,558,2032,14.566666666666666
07/13/2015,Monday,INGLESIDE,1,0,0,5,3,0,0,18,27,558,2032,14.566666666666666
07/13/2015,Monday,MISSION,0,1,0,2,16,0,0,20,39,558,2032,14.566666666666666
07/13/2015,Monday,NORTHERN,0,2,0,8,10,1,0,30,51,558,2032,14.566666666666666
07/13/2015,Monday,PARK,0,0,0,5,1,0,1,10,17,558,2032,14.566666666666666
07/13/2015,Monday,RICHMOND,1,0,0,3,4,0,0,6,14,558,2032,14.566666666666666
07/13/2015,Monday,SOUTHERN,1,0,0,6,16,0,0,28,51,558,2032,14.566666666666666
07/13/2015,Monday,TARAVAL,0,0,0,2,7,0,0,15,24,558,2032,14.566666666666666
07/13/2015,Monday,TENDERLOIN,0,1,0,2,2,1,0,6,12,558,2032,14.566666666666666
07/13/2016,Wednesday,BAYVIEW,0,1,0,3,11,0,0,11,26,559,2031,14.533333333333333
07/13/2016,Wednesday,CENTRAL,1,0,0,3,9,0,0,28,41,559,2031,14.533333333333333
07/13/2016,Wednesday,INGLESIDE,0,0,1,6,6,1,0,10,24,559,2031,14.533333333333333
07/13/2016,Wednesday,MISSION,2,1,0,6,12,1,0,11,33,559,2031,14.533333333333333
07/13/2016,Wednesday,NORTHERN,0,0,0,4,12,0,0,19,35,559,2031,14.533333333333333
07/13/2016,Wednesday,PARK,2,0,0,3,4,0,0,7,16,559,2031,14.533333333333333
07/13/2016,Wednesday,RICHMOND,0,0,0,2,4,0,0,11,17,559,2031,14.533333333333333
07/13/2016,Wednesday,SOUTHERN,0,3,0,16,25,0,0,25,69,559,2031,14.533333333333333
07/13/2016,Wednesday,TARAVAL,0,0,0,1,0,3,0,9,13,559,2031,14.533333333333333
07/13/2016,Wednesday,TENDERLOIN,0,0,0,4,13,0,0,5,22,559,2031,14.533333333333333
07/13/2017,Thursday,BAYVIEW,0,0,0,3,9,0,0,14,26,559,2032,14.55
07/13/2017,Thursday,CENTRAL,0,0,0,3,10,0,0,40,53,559,2032,14.55
07/13/2017,Thursday,INGLESIDE,0,1,0,4,13,0,0,7,25,559,2032,14.55
07/13/2017,Thursday,MISSION,1,1,0,6,16,1,0,25,50,559,2032,14.55
07/13/2017,Thursday,NORTHERN,2,1,0,8,19,2,0,35,67,559,2032,14.55
07/13/2017,Thursday,PARK,4,0,0,0,8,0,0,13,25,559,2032,14.55
07/13/2017,Thursday,RICHMOND,0,1,0,3,1,0,0,18,23,559,2032,14.55
07/13/2017,Thursday,SOUTHERN,0,3,0,8,32,0,0,37,80,559,2032,14.55
07/13/2017,Thursday,TARAVAL,9,0,0,3,4,0,0,14,30,559,2032,14.55
07/13/2017,Thursday,TENDERLOIN,0,0,0,7,4,0,0,7,18,559,2032,14.55
07/14/2012,Saturday,BAYVIEW,2,0,0,2,10,0,0,10,24,600,2031,14.516666666666667
07/14/2012,Saturday,CENTRAL,0,1,0,1,14,0,0,25,41,600,2031,14.516666666666667
07/14/2012,Saturday,INGLESIDE,0,1,0,6,5,0,0,11,23,600,2031,14.516666666666667
07/14/2012,Saturday,MISSION,2,0,0,3,8,1,0,24,38,600,2031,14.516666666666667
07/14/2012,Saturday,NORTHERN,4,2,0,3,10,3,0,21,43,600,2031,14.516666666666667
07/14/2012,Saturday,PARK,3,2,0,3,4,0,0,14,26,600,2031,14.516666666666667
07/14/2012,Saturday,RICHMOND,0,1,0,4,2,0,0,13,20,600,2031,14.516666666666667
07/14/2012,Saturday,SOUTHERN,1,0,0,14,16,0,0,27,58,600,2031,14.516666666666667
07/14/2012,Saturday,TARAVAL,0,0,0,1,7,0,0,9,17,600,2031,14.516666666666667
07/14/2012,Saturday,TENDERLOIN,0,2,0,6,9,0,0,16,33,600,2031,14.516666666666667
07/14/2013,Sunday,BAYVIEW,0,1,0,11,12,0,0,13,37,559,2031,14.533333333333333
07/14/2013,Sunday,CENTRAL,2,1,1,3,16,0,0,16,39,559,2031,14.533333333333333
07/14/2013,Sunday,INGLESIDE,0,0,0,3,9,0,0,23,35,559,2031,14.533333333333333
07/14/2013,Sunday,MISSION,1,2,1,8,24,1,0,21,58,559,2031,14.533333333333333
07/14/2013,Sunday,NORTHERN,1,0,0,2,8,0,0,12,23,559,2031,14.533333333333333
07/14/2013,Sunday,PARK,0,0,0,3,4,1,0,7,15,559,2031,14.533333333333333
07/14/2013,Sunday,RICHMOND,0,0,0,1,7,0,0,5,13,559,2031,14.533333333333333
07/14/2013,Sunday,SOUTHERN,1,1,0,5,17,0,0,29,53,559,2031,14.533333333333333
07/14/2013,Sunday,TARAVAL,1,0,0,3,8,0,0,8,20,559,2031,14.533333333333333
07/14/2013,Sunday,TENDERLOIN,0,1,0,1,8,0,0,9,19,559,2031,14.533333333333333
07/14/2014,Monday,BAYVIEW,1,2,0,17,10,0,0,11,41,559,2031,14.533333333333333
07/14/2014,Monday,CENTRAL,2,0,0,8,6,1,0,23,40,559,2031,14.533333333333333
07/14/2014,Monday,INGLESIDE,0,1,0,12,7,0,0,17,37,559,2031,14.533333333333333
07/14/2014,Monday,MISSION,2,1,0,8,13,1,0,27,52,559,2031,14.533333333333333
07/14/2014,Monday,NORTHERN,1,1,0,4,7,1,0,24,38,559,2031,14.533333333333333
07/14/2014,Monday,PARK,4,0,0,3,4,0,0,7,18,559,2031,14.533333333333333
07/14/2014,Monday,RICHMOND,0,0,0,3,3,0,0,9,15,559,2031,14.533333333333333
07/14/2014,Monday,SOUTHERN,2,0,0,7,14,0,0,34,57,559,2031,14.533333333333333
07/14/2014,Monday,TARAVAL,0,0,0,2,4,0,0,11,17,559,2031,14.533333333333333
07/14/2014,Monday,TENDERLOIN,1,3,0,2,14,0,0,19,39,559,2031,14.533333333333333
07/14/2015,Tuesday,BAYVIEW,1,1,0,5,7,0,0,8,22,559,2031,14.533333333333333
07/14/2015,Tuesday,CENTRAL,0,0,0,6,9,1,0,29,45,559,2031,14.533333333333333
07/14/2015,Tuesday,INGLESIDE,0,0,0,4,10,0,1,7,22,559,2031,14.533333333333333
07/14/2015,Tuesday,MISSION,1,0,0,8,11,0,0,17,37,559,2031,14.533333333333333
07/14/2015,Tuesday,NORTHERN,0,1,0,8,6,0,0,26,41,559,2031,14.533333333333333
07/14/2015,Tuesday,PARK,0,0,0,3,4,0,0,13,20,559,2031,14.533333333333333
07/14/2015,Tuesday,RICHMOND,0,0,0,2,1,0,0,10,13,559,2031,14.533333333333333
07/14/2015,Tuesday,SOUTHERN,1,0,0,5,15,1,0,34,56,559,2031,14.533333333333333
07/14/2015,Tuesday,TARAVAL,0,1,0,7,6,0,0,14,28,559,2031,14.533333333333333
07/14/2015,Tuesday,TENDERLOIN,1,3,0,2,12,0,0,4,22,559,2031,14.533333333333333
07/14/2016,Thursday,BAYVIEW,1,0,0,7,19,0,0,12,39,600,2031,14.516666666666667
07/14/2016,Thursday,CENTRAL,0,1,0,5,7,1,0,34,48,600,2031,14.516666666666667
07/14/2016,Thursday,INGLESIDE,0,0,0,8,5,0,0,11,24,600,2031,14.516666666666667
07/14/2016,Thursday,MISSION,0,1,0,2,17,1,0,10,31,600,2031,14.516666666666667
07/14/2016,Thursday,NORTHERN,0,0,0,9,12,0,0,24,45,600,2031,14.516666666666667
07/14/2016,Thursday,PARK,2,1,0,3,6,2,0,4,18,600,2031,14.516666666666667
07/14/2016,Thursday,RICHMOND,0,0,0,0,2,0,0,8,10,600,2031,14.516666666666667
07/14/2016,Thursday,SOUTHERN,2,0,0,9,14,0,0,38,63,600,2031,14.516666666666667
07/14/2016,Thursday,TARAVAL,0,0,0,5,5,0,0,9,19,600,2031,14.516666666666667
07/14/2016,Thursday,TENDERLOIN,0,1,0,1,12,0,0,5,19,600,2031,14.516666666666667
07/14/2017,Friday,BAYVIEW,0,0,0,8,8,0,0,8,24,559,2031,14.533333333333333
07/14/2017,Friday,CENTRAL,1,0,0,2,5,0,0,27,35,559,2031,14.533333333333333
07/14/2017,Friday,INGLESIDE,0,0,0,5,13,0,0,17,35,559,2031,14.533333333333333
07/14/2017,Friday,MISSION,0,1,0,13,15,5,0,22,56,559,2031,14.533333333333333
07/14/2017,Friday,NORTHERN,1,0,0,3,11,1,0,25,41,559,2031,14.533333333333333
07/14/2017,Friday,PARK,0,0,0,2,13,0,0,10,25,559,2031,14.533333333333333
07/14/2017,Friday,RICHMOND,0,0,0,3,6,1,0,17,27,559,2031,14.533333333333333
07/14/2017,Friday,SOUTHERN,0,0,0,5,17,2,0,45,69,559,2031,14.533333333333333
07/14/2017,Friday,TARAVAL,2,0,0,3,5,0,0,8,18,559,2031,14.533333333333333
07/14/2017,Friday,TENDERLOIN,1,0,0,5,8,2,0,7,23,559,2031,14.533333333333333
07/15/2012,Sunday,BAYVIEW,0,0,1,4,11,1,0,5,22,600,2030,14.5
07/15/2012,Sunday,CENTRAL,1,0,0,3,15,0,0,18,37,600,2030,14.5
07/15/2012,Sunday,INGLESIDE,0,1,0,11,9,0,0,16,37,600,2030,14.5
07/15/2012,Sunday,MISSION,0,0,0,10,16,2,0,23,51,600,2030,14.5
07/15/2012,Sunday,NORTHERN,1,2,0,8,10,0,0,13,34,600,2030,14.5
07/15/2012,Sunday,PARK,2,1,0,4,7,0,0,13,27,600,2030,14.5
07/15/2012,Sunday,RICHMOND,1,1,0,6,3,0,0,11,22,600,2030,14.5
07/15/2012,Sunday,SOUTHERN,0,0,0,7,16,0,0,32,55,600,2030,14.5
07/15/2012,Sunday,TARAVAL,0,2,0,5,8,0,0,11,26,600,2030,14.5
07/15/2012,Sunday,TENDERLOIN,0,3,0,7,8,0,0,8,26,600,2030,14.5
07/15/2013,Monday,BAYVIEW,0,1,0,5,15,0,0,10,31,600,2031,14.516666666666667
07/15/2013,Monday,CENTRAL,0,0,1,7,9,1,0,22,40,600,2031,14.516666666666667
07/15/2013,Monday,INGLESIDE,0,0,0,7,5,0,0,11,23,600,2031,14.516666666666667
07/15/2013,Monday,MISSION,0,0,0,12,18,1,0,23,54,600,2031,14.516666666666667
07/15/2013,Monday,NORTHERN,2,0,0,2,7,0,0,19,30,600,2031,14.516666666666667
07/15/2013,Monday,PARK,1,0,0,4,7,1,0,18,31,600,2031,14.516666666666667
07/15/2013,Monday,RICHMOND,0,1,0,2,5,0,0,10,18,600,2031,14.516666666666667
07/15/2013,Monday,SOUTHERN,1,1,0,8,14,0,0,27,51,600,2031,14.516666666666667
07/15/2013,Monday,TARAVAL,1,0,0,4,6,0,0,7,18,600,2031,14.516666666666667
07/15/2013,Monday,TENDERLOIN,2,2,0,4,11,0,0,5,24,600,2031,14.516666666666667
07/15/2014,Tuesday,BAYVIEW,0,1,0,16,11,0,0,9,37,600,2031,14.516666666666667
07/15/2014,Tuesday,CENTRAL,0,0,0,3,2,1,0,16,22,600,2031,14.516666666666667
07/15/2014,Tuesday,INGLESIDE,3,1,0,6,15,0,0,19,44,600,2031,14.516666666666667
07/15/2014,Tuesday,MISSION,2,3,0,11,11,1,0,13,41,600,2031,14.516666666666667
07/15/2014,Tuesday,NORTHERN,0,2,0,9,10,0,0,20,41,600,2031,14.516666666666667
07/15/2014,Tuesday,PARK,0,0,0,1,3,0,0,6,10,600,2031,14.516666666666667
07/15/2014,Tuesday,RICHMOND,0,0,0,0,1,0,0,5,6,600,2031,14.516666666666667
07/15/2014,Tuesday,SOUTHERN,1,2,0,13,17,0,0,50,83,600,2031,14.516666666666667
07/15/2014,Tuesday,TARAVAL,0,1,0,8,4,0,0,15,28,600,2031,14.516666666666667
07/15/2014,Tuesday,TENDERLOIN,0,2,0,5,16,2,0,2,27,600,2031,14.516666666666667
07/15/2015,Wednesday,BAYVIEW,2,1,1,5,12,0,0,12,33,600,2031,14.516666666666667
07/15/2015,Wednesday,CENTRAL,0,1,0,2,13,1,0,38,55,600,2031,14.516666666666667
07/15/2015,Wednesday,INGLESIDE,0,0,0,4,9,0,0,13,26,600,2031,14.516666666666667
07/15/2015,Wednesday,MISSION,0,1,0,7,18,0,0,13,39,600,2031,14.516666666666667
07/15/2015,Wednesday,NORTHERN,1,0,0,6,8,0,0,36,51,600,2031,14.516666666666667
07/15/2015,Wednesday,PARK,2,0,0,3,3,0,0,16,24,600,2031,14.516666666666667
07/15/2015,Wednesday,RICHMOND,0,1,0,5,3,0,0,14,23,600,2031,14.516666666666667
07/15/2015,Wednesday,SOUTHERN,2,1,0,9,13,1,0,50,76,600,2031,14.516666666666667
07/15/2015,Wednesday,TARAVAL,0,0,0,5,5,0,0,19,29,600,2031,14.516666666666667
07/15/2015,Wednesday,TENDERLOIN,0,3,0,4,11,0,0,10,28,600,2031,14.516666666666667
07/15/2016,Friday,BAYVIEW,0,0,0,6,12,0,0,8,26,600,2030,14.5
07/15/2016,Friday,CENTRAL,0,1,0,2,9,0,0,28,40,600,2030,14.5
07/15/2016,Friday,INGLESIDE,1,0,0,4,8,0,0,11,24,600,2030,14.5
07/15/2016,Friday,MISSION,1,0,0,6,15,0,0,19,41,600,2030,14.5
