Date,DayOfWeek,PdDistrict,new_cat_domestic,new_cat_drug,new_cat_kidnap,new_cat_others,new_cat_public,new_cat_sex,new_cat_suicide,new_cat_theft,sum_crime_district,sunrise_time,sunset_time,daylight_hours,house_listings_sum,Dom_median,Dom_mean,Dom_min,Dom_max,Sale_median,Sale_mean,Sale_min,Sale_max,EvictionNos
07/23/2014,Wednesday,NORTHERN,0,4,0,7,9,0,0,19,39,606,2025,14.316666666666665,,,,,,,,,,3.0
07/23/2014,Wednesday,PARK,0,2,0,1,5,0,0,15,23,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2014,Wednesday,RICHMOND,0,1,0,2,3,0,0,13,19,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2014,Wednesday,SOUTHERN,0,1,0,6,12,0,0,30,49,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2014,Wednesday,TARAVAL,1,0,0,5,6,0,0,14,26,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2014,Wednesday,TENDERLOIN,1,3,0,1,7,0,0,12,24,606,2025,14.316666666666665,,,,,,,,,,1.0
07/23/2015,Thursday,BAYVIEW,0,0,0,8,8,0,0,18,34,606,2026,14.333333333333336,,,,,,,,,,0.0
07/23/2015,Thursday,CENTRAL,0,0,0,2,13,1,0,31,47,606,2026,14.333333333333336,,,,,,,,,,1.0
07/23/2015,Thursday,INGLESIDE,6,1,0,7,7,0,0,9,30,606,2026,14.333333333333336,,,,,,,,,,0.0
07/23/2015,Thursday,MISSION,3,0,0,10,9,2,0,15,39,606,2026,14.333333333333336,,,,,,,,,,0.0
07/23/2015,Thursday,NORTHERN,0,1,0,3,10,0,0,24,38,606,2026,14.333333333333336,,,,,,,,,,1.0
07/23/2015,Thursday,PARK,1,0,0,0,3,0,0,14,18,606,2026,14.333333333333336,,,,,,,,,,0.0
07/23/2015,Thursday,RICHMOND,0,0,0,3,6,0,0,5,14,606,2026,14.333333333333336,,,,,,,,,,0.0
07/23/2015,Thursday,SOUTHERN,4,4,0,6,14,0,0,45,73,606,2026,14.333333333333336,,,,,,,,,,0.0
07/23/2015,Thursday,TARAVAL,1,0,0,6,7,0,0,17,31,606,2026,14.333333333333336,,,,,,,,,,0.0
07/23/2015,Thursday,TENDERLOIN,0,2,0,4,5,1,0,7,19,606,2026,14.333333333333336,,,,,,,,,,0.0
07/23/2016,Saturday,BAYVIEW,1,1,0,7,14,0,0,8,31,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2016,Saturday,CENTRAL,0,0,0,4,6,1,0,43,54,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2016,Saturday,INGLESIDE,0,0,0,2,4,0,0,7,13,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2016,Saturday,MISSION,3,0,0,6,11,1,0,31,52,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2016,Saturday,NORTHERN,0,0,0,4,11,1,0,27,43,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2016,Saturday,PARK,0,0,0,3,5,1,0,12,21,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2016,Saturday,RICHMOND,0,0,0,2,4,0,0,8,14,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2016,Saturday,SOUTHERN,0,1,0,4,11,0,0,35,51,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2016,Saturday,TARAVAL,1,0,0,4,8,1,0,8,22,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2016,Saturday,TENDERLOIN,1,2,0,3,8,0,0,10,24,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2017,Sunday,BAYVIEW,0,0,0,12,22,0,0,26,60,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2017,Sunday,CENTRAL,0,0,0,3,19,1,0,27,50,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2017,Sunday,INGLESIDE,2,0,1,3,3,0,0,9,18,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2017,Sunday,MISSION,0,1,0,5,12,1,0,19,38,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2017,Sunday,NORTHERN,0,0,1,5,14,0,0,31,51,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2017,Sunday,PARK,1,0,0,0,6,0,0,6,13,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2017,Sunday,RICHMOND,0,0,0,5,6,0,0,11,22,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2017,Sunday,SOUTHERN,0,1,0,5,19,1,0,34,60,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2017,Sunday,TARAVAL,0,0,0,4,3,0,0,15,22,606,2025,14.316666666666665,,,,,,,,,,0.0
07/23/2017,Sunday,TENDERLOIN,0,2,0,5,12,0,1,8,28,606,2025,14.316666666666665,,,,,,,,,,0.0
07/24/2012,Tuesday,BAYVIEW,1,3,0,6,11,0,0,12,33,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2012,Tuesday,CENTRAL,0,0,0,1,11,0,0,14,26,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2012,Tuesday,INGLESIDE,2,2,0,3,1,0,0,11,19,607,2024,14.283333333333333,,,,,,,,,,1.0
07/24/2012,Tuesday,MISSION,0,1,0,6,12,1,0,16,36,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2012,Tuesday,NORTHERN,0,1,0,3,12,0,0,27,43,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2012,Tuesday,PARK,0,1,0,3,4,0,0,9,17,607,2024,14.283333333333333,,,,,,,,,,1.0
07/24/2012,Tuesday,RICHMOND,1,0,0,2,4,0,1,6,14,607,2024,14.283333333333333,,,,,,,,,,1.0
07/24/2012,Tuesday,SOUTHERN,0,4,0,10,20,0,0,29,63,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2012,Tuesday,TARAVAL,0,0,0,3,3,1,0,8,15,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2012,Tuesday,TENDERLOIN,0,4,0,6,13,0,0,12,35,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2013,Wednesday,BAYVIEW,0,1,0,7,12,0,0,11,31,607,2025,14.3,,,,,,,,,,1.0
07/24/2013,Wednesday,CENTRAL,0,1,1,6,8,0,0,14,30,607,2025,14.3,,,,,,,,,,1.0
07/24/2013,Wednesday,INGLESIDE,2,0,1,8,7,0,0,14,32,607,2025,14.3,,,,,,,,,,0.0
07/24/2013,Wednesday,MISSION,2,2,1,6,16,0,0,19,46,607,2025,14.3,,,,,,,,,,0.0
07/24/2013,Wednesday,NORTHERN,1,0,0,5,12,0,0,40,58,607,2025,14.3,,,,,,,,,,0.0
07/24/2013,Wednesday,PARK,1,0,0,7,10,0,0,19,37,607,2025,14.3,,,,,,,,,,1.0
07/24/2013,Wednesday,RICHMOND,0,1,0,0,2,0,0,11,14,607,2025,14.3,,,,,,,,,,0.0
07/24/2013,Wednesday,SOUTHERN,1,3,0,9,20,3,0,40,76,607,2025,14.3,,,,,,,,,,0.0
07/24/2013,Wednesday,TARAVAL,0,0,0,3,8,1,0,9,21,607,2025,14.3,,,,,,,,,,12.0
07/24/2013,Wednesday,TENDERLOIN,0,4,0,3,11,0,0,8,26,607,2025,14.3,,,,,,,,,,0.0
07/24/2014,Thursday,BAYVIEW,1,2,0,7,16,0,0,7,33,607,2025,14.3,,,,,,,,,,0.0
07/24/2014,Thursday,CENTRAL,0,0,0,2,12,0,0,21,35,607,2025,14.3,,,,,,,,,,0.0
07/24/2014,Thursday,INGLESIDE,0,1,1,10,12,0,0,14,38,607,2025,14.3,,,,,,,,,,2.0
07/24/2014,Thursday,MISSION,5,0,0,8,14,1,0,6,34,607,2025,14.3,,,,,,,,,,5.0
07/24/2014,Thursday,NORTHERN,1,0,0,8,13,1,0,31,54,607,2025,14.3,,,,,,,,,,0.0
07/24/2014,Thursday,PARK,1,2,0,0,7,0,0,3,13,607,2025,14.3,,,,,,,,,,1.0
07/24/2014,Thursday,RICHMOND,0,0,0,6,6,1,0,15,28,607,2025,14.3,,,,,,,,,,2.0
07/24/2014,Thursday,SOUTHERN,1,2,0,9,14,0,0,31,57,607,2025,14.3,,,,,,,,,,0.0
07/24/2014,Thursday,TARAVAL,2,0,1,4,7,1,0,14,29,607,2025,14.3,,,,,,,,,,1.0
07/24/2014,Thursday,TENDERLOIN,0,4,0,4,11,0,0,9,28,607,2025,14.3,,,,,,,,,,0.0
07/24/2015,Friday,BAYVIEW,0,0,0,8,15,0,0,12,35,607,2025,14.3,,,,,,,,,,0.0
07/24/2015,Friday,CENTRAL,2,1,0,4,14,0,0,31,52,607,2025,14.3,,,,,,,,,,3.0
07/24/2015,Friday,INGLESIDE,1,0,0,8,17,0,0,16,42,607,2025,14.3,,,,,,,,,,1.0
07/24/2015,Friday,MISSION,0,0,0,10,18,0,0,12,40,607,2025,14.3,,,,,,,,,,0.0
07/24/2015,Friday,NORTHERN,0,0,0,10,11,0,0,29,50,607,2025,14.3,,,,,,,,,,5.0
07/24/2015,Friday,PARK,2,0,0,1,5,0,0,14,22,607,2025,14.3,,,,,,,,,,1.0
07/24/2015,Friday,RICHMOND,1,0,0,3,5,0,0,9,18,607,2025,14.3,,,,,,,,,,0.0
07/24/2015,Friday,SOUTHERN,2,0,0,8,23,0,0,51,84,607,2025,14.3,,,,,,,,,,1.0
07/24/2015,Friday,TARAVAL,4,0,0,7,1,0,0,17,29,607,2025,14.3,,,,,,,,,,2.0
07/24/2015,Friday,TENDERLOIN,1,0,0,1,8,0,0,10,20,607,2025,14.3,,,,,,,,,,4.0
07/24/2016,Sunday,BAYVIEW,0,1,0,9,11,0,0,9,30,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2016,Sunday,CENTRAL,1,0,0,4,7,0,0,19,31,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2016,Sunday,INGLESIDE,2,1,0,5,4,0,0,16,28,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2016,Sunday,MISSION,0,1,0,7,14,0,0,12,34,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2016,Sunday,NORTHERN,0,1,1,10,15,0,0,25,52,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2016,Sunday,PARK,0,0,0,2,8,0,0,5,15,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2016,Sunday,RICHMOND,0,0,0,6,7,0,0,10,23,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2016,Sunday,SOUTHERN,1,1,0,15,20,0,0,41,78,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2016,Sunday,TARAVAL,0,0,0,2,8,0,0,11,21,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2016,Sunday,TENDERLOIN,0,1,0,1,6,0,0,8,16,607,2024,14.283333333333333,,,,,,,,,,0.0
07/24/2017,Monday,BAYVIEW,0,2,0,9,13,0,0,12,36,607,2025,14.3,,,,,,,,,,0.0
07/24/2017,Monday,CENTRAL,0,0,0,8,11,0,0,21,40,607,2025,14.3,,,,,,,,,,2.0
07/24/2017,Monday,INGLESIDE,1,0,0,3,2,0,0,10,16,607,2025,14.3,,,,,,,,,,1.0
07/24/2017,Monday,MISSION,2,0,0,7,13,1,0,9,32,607,2025,14.3,,,,,,,,,,2.0
07/24/2017,Monday,NORTHERN,1,1,0,8,6,1,0,30,47,607,2025,14.3,,,,,,,,,,0.0
07/24/2017,Monday,PARK,0,1,0,3,1,0,0,10,15,607,2025,14.3,,,,,,,,,,0.0
07/24/2017,Monday,RICHMOND,2,0,0,3,3,0,0,12,20,607,2025,14.3,,,,,,,,,,0.0
07/24/2017,Monday,SOUTHERN,1,1,0,12,10,0,0,42,66,607,2025,14.3,,,,,,,,,,1.0
07/24/2017,Monday,TARAVAL,7,0,0,4,4,0,0,14,29,607,2025,14.3,,,,,,,,,,1.0
07/24/2017,Monday,TENDERLOIN,0,1,0,0,5,0,0,4,10,607,2025,14.3,,,,,,,,,,0.0
07/25/2012,Wednesday,BAYVIEW,0,1,0,6,11,0,0,16,34,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2012,Wednesday,CENTRAL,0,0,0,2,9,0,0,25,36,608,2024,14.266666666666667,,,,,,,,,,1.0
07/25/2012,Wednesday,INGLESIDE,1,0,0,6,7,1,0,9,24,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2012,Wednesday,MISSION,1,0,0,7,8,0,0,20,36,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2012,Wednesday,NORTHERN,2,1,0,6,9,0,0,24,42,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2012,Wednesday,PARK,3,0,0,5,6,0,0,12,26,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2012,Wednesday,RICHMOND,0,1,0,2,4,0,0,3,10,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2012,Wednesday,SOUTHERN,1,5,0,10,20,0,0,25,61,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2012,Wednesday,TARAVAL,1,1,0,4,8,0,0,10,24,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2012,Wednesday,TENDERLOIN,0,6,0,5,4,0,0,4,19,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2013,Thursday,BAYVIEW,0,0,0,3,7,0,0,9,19,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2013,Thursday,CENTRAL,1,1,0,3,6,0,0,22,33,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2013,Thursday,INGLESIDE,0,0,0,4,10,0,0,18,32,608,2024,14.266666666666667,,,,,,,,,,1.0
07/25/2013,Thursday,MISSION,0,3,0,3,11,1,0,22,40,608,2024,14.266666666666667,,,,,,,,,,1.0
07/25/2013,Thursday,NORTHERN,1,1,0,3,6,0,0,22,33,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2013,Thursday,PARK,0,0,0,4,4,0,0,12,20,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2013,Thursday,RICHMOND,0,0,0,5,3,0,0,14,22,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2013,Thursday,SOUTHERN,3,3,0,8,29,1,0,32,76,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2013,Thursday,TARAVAL,1,0,1,3,4,0,0,10,19,608,2024,14.266666666666667,,,,,,,,,,1.0
07/25/2013,Thursday,TENDERLOIN,0,4,0,5,8,0,0,12,29,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2014,Friday,BAYVIEW,0,3,0,8,12,0,0,19,42,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2014,Friday,CENTRAL,0,0,1,3,11,1,0,26,42,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2014,Friday,INGLESIDE,2,0,0,2,8,1,0,10,23,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2014,Friday,MISSION,0,3,0,10,22,0,0,20,55,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2014,Friday,NORTHERN,0,2,0,8,9,0,0,34,53,608,2024,14.266666666666667,,,,,,,,,,3.0
07/25/2014,Friday,PARK,1,2,0,3,3,0,0,9,18,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2014,Friday,RICHMOND,1,0,0,2,2,0,0,8,13,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2014,Friday,SOUTHERN,1,0,0,9,17,0,0,32,59,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2014,Friday,TARAVAL,0,1,2,4,6,1,0,12,26,608,2024,14.266666666666667,,,,,,,,,,1.0
07/25/2014,Friday,TENDERLOIN,0,0,0,0,8,0,0,5,13,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2015,Saturday,BAYVIEW,2,0,0,7,13,0,0,21,43,607,2024,14.283333333333333,,,,,,,,,,0.0
07/25/2015,Saturday,CENTRAL,0,0,0,10,21,0,0,38,69,607,2024,14.283333333333333,,,,,,,,,,0.0
07/25/2015,Saturday,INGLESIDE,0,0,1,4,13,0,0,10,28,607,2024,14.283333333333333,,,,,,,,,,0.0
07/25/2015,Saturday,MISSION,1,2,0,11,15,0,0,13,42,607,2024,14.283333333333333,,,,,,,,,,0.0
07/25/2015,Saturday,NORTHERN,1,0,0,4,11,0,0,32,48,607,2024,14.283333333333333,,,,,,,,,,0.0
07/25/2015,Saturday,PARK,1,0,0,3,5,0,0,10,19,607,2024,14.283333333333333,,,,,,,,,,0.0
07/25/2015,Saturday,RICHMOND,1,0,0,3,1,0,0,5,10,607,2024,14.283333333333333,,,,,,,,,,0.0
07/25/2015,Saturday,SOUTHERN,4,1,0,11,22,1,0,49,88,607,2024,14.283333333333333,,,,,,,,,,0.0
07/25/2015,Saturday,TARAVAL,0,0,0,5,7,0,0,18,30,607,2024,14.283333333333333,,,,,,,,,,0.0
07/25/2015,Saturday,TENDERLOIN,0,1,0,3,5,0,0,10,19,607,2024,14.283333333333333,,,,,,,,,,0.0
07/25/2016,Monday,BAYVIEW,0,0,0,6,6,0,0,15,27,608,2023,14.25,,,,,,,,,,0.0
07/25/2016,Monday,CENTRAL,1,1,0,9,12,1,0,23,47,608,2023,14.25,,,,,,,,,,0.0
07/25/2016,Monday,INGLESIDE,0,0,0,2,7,0,0,5,14,608,2023,14.25,,,,,,,,,,0.0
07/25/2016,Monday,MISSION,1,1,0,3,17,0,0,18,40,608,2023,14.25,,,,,,,,,,2.0
07/25/2016,Monday,NORTHERN,1,0,0,2,10,0,0,28,41,608,2023,14.25,,,,,,,,,,0.0
07/25/2016,Monday,PARK,3,0,0,2,2,0,0,14,21,608,2023,14.25,,,,,,,,,,0.0
07/25/2016,Monday,RICHMOND,1,0,0,3,2,0,0,15,21,608,2023,14.25,,,,,,,,,,0.0
07/25/2016,Monday,SOUTHERN,0,1,1,10,23,0,0,31,66,608,2023,14.25,,,,,,,,,,0.0
07/25/2016,Monday,TARAVAL,1,0,0,2,5,0,0,6,14,608,2023,14.25,,,,,,,,,,1.0
07/25/2016,Monday,TENDERLOIN,1,2,1,4,10,0,0,5,23,608,2023,14.25,,,,,,,,,,0.0
07/25/2017,Tuesday,BAYVIEW,1,0,0,7,12,0,0,17,37,608,2024,14.266666666666667,,,,,,,,,,3.0
07/25/2017,Tuesday,CENTRAL,2,0,0,4,12,0,0,22,40,608,2024,14.266666666666667,,,,,,,,,,7.0
07/25/2017,Tuesday,INGLESIDE,1,0,0,4,9,0,0,10,24,608,2024,14.266666666666667,,,,,,,,,,2.0
07/25/2017,Tuesday,MISSION,2,2,0,12,17,2,0,20,55,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2017,Tuesday,NORTHERN,0,4,0,1,10,1,0,26,42,608,2024,14.266666666666667,,,,,,,,,,2.0
07/25/2017,Tuesday,PARK,3,0,0,1,6,0,0,10,20,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2017,Tuesday,RICHMOND,0,0,0,5,7,0,0,15,27,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2017,Tuesday,SOUTHERN,0,4,0,9,16,0,0,28,57,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2017,Tuesday,TARAVAL,6,1,0,5,10,0,0,14,36,608,2024,14.266666666666667,,,,,,,,,,0.0
07/25/2017,Tuesday,TENDERLOIN,0,1,0,2,8,0,0,7,18,608,2024,14.266666666666667,,,,,,,,,,0.0
07/26/2012,Thursday,BAYVIEW,1,1,0,3,11,0,1,9,26,609,2023,14.233333333333333,,,,,,,,,,1.0
07/26/2012,Thursday,CENTRAL,0,0,0,1,7,0,0,21,29,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2012,Thursday,INGLESIDE,0,0,0,7,8,0,0,16,31,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2012,Thursday,MISSION,0,0,0,5,6,4,0,19,34,609,2023,14.233333333333333,,,,,,,,,,1.0
07/26/2012,Thursday,NORTHERN,2,1,0,2,12,0,0,26,43,609,2023,14.233333333333333,,,,,,,,,,2.0
07/26/2012,Thursday,PARK,2,1,0,2,7,0,0,6,18,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2012,Thursday,RICHMOND,0,0,0,2,6,0,0,5,13,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2012,Thursday,SOUTHERN,1,2,0,11,14,1,0,26,55,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2012,Thursday,TARAVAL,0,0,0,3,3,0,0,8,14,609,2023,14.233333333333333,,,,,,,,,,2.0
07/26/2012,Thursday,TENDERLOIN,1,4,0,5,11,0,0,7,28,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2013,Friday,BAYVIEW,0,0,0,5,15,3,0,16,39,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2013,Friday,CENTRAL,1,0,0,6,8,0,0,32,47,609,2023,14.233333333333333,,,,,,,,,,2.0
07/26/2013,Friday,INGLESIDE,0,1,0,2,8,0,0,22,33,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2013,Friday,MISSION,2,2,0,8,7,1,0,23,43,609,2023,14.233333333333333,,,,,,,,,,1.0
07/26/2013,Friday,NORTHERN,3,1,0,5,6,1,0,34,50,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2013,Friday,PARK,1,1,0,5,3,0,0,6,16,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2013,Friday,RICHMOND,0,0,0,2,5,0,0,15,22,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2013,Friday,SOUTHERN,0,5,0,12,14,0,0,51,82,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2013,Friday,TARAVAL,0,0,0,2,4,0,0,15,21,609,2023,14.233333333333333,,,,,,,,,,1.0
07/26/2013,Friday,TENDERLOIN,1,7,0,6,10,1,0,6,31,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2014,Saturday,BAYVIEW,0,0,0,3,6,0,0,10,19,608,2023,14.25,,,,,,,,,,0.0
07/26/2014,Saturday,CENTRAL,0,0,1,4,9,2,0,25,41,608,2023,14.25,,,,,,,,,,0.0
07/26/2014,Saturday,INGLESIDE,3,0,0,10,4,0,0,9,26,608,2023,14.25,,,,,,,,,,0.0
07/26/2014,Saturday,MISSION,2,1,0,5,14,0,0,20,42,608,2023,14.25,,,,,,,,,,0.0
07/26/2014,Saturday,NORTHERN,1,1,0,6,17,0,0,37,62,608,2023,14.25,,,,,,,,,,0.0
07/26/2014,Saturday,PARK,0,1,0,3,2,0,0,7,13,608,2023,14.25,,,,,,,,,,0.0
07/26/2014,Saturday,RICHMOND,0,0,0,3,3,0,0,8,14,608,2023,14.25,,,,,,,,,,0.0
07/26/2014,Saturday,SOUTHERN,1,1,0,5,17,0,0,41,65,608,2023,14.25,,,,,,,,,,0.0
07/26/2014,Saturday,TARAVAL,0,0,0,3,6,0,0,11,20,608,2023,14.25,,,,,,,,,,0.0
07/26/2014,Saturday,TENDERLOIN,0,1,0,6,7,1,0,9,24,608,2023,14.25,,,,,,,,,,0.0
07/26/2015,Sunday,BAYVIEW,0,0,0,6,8,0,0,13,27,608,2023,14.25,,,,,,,,,,0.0
07/26/2015,Sunday,CENTRAL,0,0,0,6,10,1,0,32,49,608,2023,14.25,,,,,,,,,,0.0
07/26/2015,Sunday,INGLESIDE,1,0,0,5,10,0,0,10,26,608,2023,14.25,,,,,,,,,,0.0
07/26/2015,Sunday,MISSION,2,2,0,3,18,0,0,17,42,608,2023,14.25,,,,,,,,,,0.0
07/26/2015,Sunday,NORTHERN,0,1,0,9,16,0,0,29,55,608,2023,14.25,,,,,,,,,,0.0
07/26/2015,Sunday,PARK,1,1,0,5,1,0,0,6,14,608,2023,14.25,,,,,,,,,,0.0
07/26/2015,Sunday,RICHMOND,1,0,0,4,2,0,0,12,19,608,2023,14.25,,,,,,,,,,0.0
07/26/2015,Sunday,SOUTHERN,1,1,0,9,20,2,0,41,74,608,2023,14.25,,,,,,,,,,0.0
07/26/2015,Sunday,TARAVAL,0,1,0,5,7,0,0,10,23,608,2023,14.25,,,,,,,,,,0.0
07/26/2015,Sunday,TENDERLOIN,0,1,0,3,3,0,0,9,16,608,2023,14.25,,,,,,,,,,0.0
07/26/2016,Tuesday,BAYVIEW,0,0,0,4,19,0,0,17,40,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2016,Tuesday,CENTRAL,0,0,0,2,12,0,0,28,42,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2016,Tuesday,INGLESIDE,0,0,0,2,5,0,0,10,17,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2016,Tuesday,MISSION,1,2,0,4,15,0,0,17,39,609,2023,14.233333333333333,,,,,,,,,,1.0
07/26/2016,Tuesday,NORTHERN,2,1,0,9,15,0,0,25,52,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2016,Tuesday,PARK,5,0,0,6,6,0,0,12,29,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2016,Tuesday,RICHMOND,0,0,0,2,5,0,0,13,20,609,2023,14.233333333333333,,,,,,,,,,1.0
07/26/2016,Tuesday,SOUTHERN,0,1,0,4,17,0,0,33,55,609,2023,14.233333333333333,,,,,,,,,,1.0
07/26/2016,Tuesday,TARAVAL,0,0,0,4,3,0,0,16,23,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2016,Tuesday,TENDERLOIN,1,2,0,5,7,0,0,3,18,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2017,Wednesday,BAYVIEW,0,0,0,8,7,0,0,8,23,609,2023,14.233333333333333,,,,,,,,,,1.0
07/26/2017,Wednesday,CENTRAL,1,0,0,5,9,0,0,33,48,609,2023,14.233333333333333,,,,,,,,,,3.0
07/26/2017,Wednesday,INGLESIDE,0,0,0,2,8,0,0,13,23,609,2023,14.233333333333333,,,,,,,,,,2.0
07/26/2017,Wednesday,MISSION,1,1,0,5,13,0,0,15,35,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2017,Wednesday,NORTHERN,0,2,0,5,12,0,0,25,44,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2017,Wednesday,PARK,2,1,0,3,5,0,0,9,20,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2017,Wednesday,RICHMOND,0,0,0,1,0,0,0,15,16,609,2023,14.233333333333333,,,,,,,,,,1.0
07/26/2017,Wednesday,SOUTHERN,1,4,0,10,23,0,0,38,76,609,2023,14.233333333333333,,,,,,,,,,0.0
07/26/2017,Wednesday,TARAVAL,5,0,0,6,6,0,0,12,29,609,2023,14.233333333333333,,,,,,,,,,3.0
07/26/2017,Wednesday,TENDERLOIN,0,0,0,3,6,1,0,4,14,609,2023,14.233333333333333,,,,,,,,,,0.0
07/27/2012,Friday,BAYVIEW,4,3,0,8,5,0,0,6,26,610,2022,14.2,,,,,,,,,,0.0
07/27/2012,Friday,CENTRAL,0,1,0,2,9,0,0,30,42,610,2022,14.2,,,,,,,,,,0.0
07/27/2012,Friday,INGLESIDE,0,2,0,6,12,0,0,17,37,610,2022,14.2,,,,,,,,,,1.0
07/27/2012,Friday,MISSION,2,6,0,7,17,0,0,15,47,610,2022,14.2,,,,,,,,,,0.0
07/27/2012,Friday,NORTHERN,2,2,0,4,15,1,0,31,55,610,2022,14.2,,,,,,,,,,1.0
07/27/2012,Friday,PARK,0,0,0,1,6,0,0,20,27,610,2022,14.2,,,,,,,,,,0.0
07/27/2012,Friday,RICHMOND,1,0,0,0,2,0,0,6,9,610,2022,14.2,,,,,,,,,,1.0
07/27/2012,Friday,SOUTHERN,1,0,0,6,12,1,0,31,51,610,2022,14.2,,,,,,,,,,0.0
